KEY,en,notes,sp,fr,de,it,pt-br,zh,ja
EVENT_MUSHROOM_NAME,Mushroom,,Seta,Champignon,Pilz,Fungo,Cogumelo,蘑菇,キノコ
EVENT_MUSHROOM_QUES,{catname} has found a large mushroom. What should {he} do with it?,,{catname} ha encontrado una gran seta. ¿Qué debería hacer con ella?,{catname} trouve un grand champignon. Que devrait-{he} faire avec&nbsp;?,{catname} hat einen großen Pilz gefunden. Was soll {he} mit ihm anstellen?,{catname} ha trovato un grosso fungo. Cosa ci dovrebbe fare?,{catname} encontra um cogumelo grande. O que fazer com ele?,{catname} 找到了一朵大蘑菇。{he} 应该怎么办？,{catname}は大きなキノコを見つけました。{he}はそれをどうするべきでしょうか？
EVENT_MUSHROOM_QUES_M,,,,,,,,,
EVENT_MUSHROOM_QUES_F,,,,,,,,,
EVENT_MUSHROOM_QUES_N,,,,,,,,,
EVENT_MUSHROOM_REW1,"{catname} munches on the soft flesh of the mushroom.

{He} feels {his} mind expanding with a temporary rush of brilliance. The possibilities are endless!",eat good,"{catname} saborea la esponjosa seta.

Nota como la mente se le expande con un torrente de inteligencia temporal. ¡Las posibilidades son ilimitadas!","{catname} croque la tendre chair du champignon.

{He} sent son esprit être amplifié par une montée temporaire de génie. Les possibilités sont sans fin&nbsp;!","{catname} knabbert an dem weichen Pilzfleisch.

{He} spürt, wie sich {his}e Gedanken plötzlich expandieren. Wie genial, die Möglichkeiten sind endlos!","{catname} mastica la polpa soffice del fungo.

Sente la sua mente che si espande ricevendo una scarica temporanea di genialità. Le possibilità sono infinite!","{catname} mastiga a polpa macia do cogumelo.

Sua mente se expande repentinamente com uma onda momentânea de esplendor. As possibilidades são infinitas!","{catname} 咀嚼着蘑菇柔软的果肉。

{He} 感觉{his} 思维因暂时的灵感迸发而扩展。可能性无穷无尽！","{catname}はキノコの柔らかい部分をかじります。

{He}は一時的な閃きの中で{his}心が広がるのを感じます。可能性は無限大です！"
EVENT_MUSHROOM_REW1_M,,,,,,,,,
EVENT_MUSHROOM_REW1_F,,,,,,,,,
EVENT_MUSHROOM_REW1_N,,,,,,,,,
EVENT_MUSHROOM_REW2,"Taking a large bite out of the mushroom, {catname} considers the many paths that led {him} to this strange situation.",eat good rare,{catname} le da un buen mordisco a la seta y se pregunta qué decisiones han hecho que terminara en esta situación tan extraña.,"Mâchant un gros morceau du champignon, {catname} réfléchit aux nombreux choix qui ont fait qu'{he} se retrouve dans cette situation.","{catname} reißt einen großen Bissen von dem Pilz ab und muss über die zahlreichen Entscheidungen nachdenken, die {him} in diese merkwürdige Situation gebracht haben.","Mentre fa un bel boccone del fungo, {catname} considera i tanti sentieri che hanno portato a questa strana situazione.","Dando uma grande mordida no cogumelo, {catname} considera os muitos caminhos que levaram até essa estranha situação.",{catname} 大口咬下蘑菇，思考着带 {him} 到这个奇怪境地的诸多道路。,キノコを大きくかじりながら、{catname}はこの奇妙な状況に至るまでの多くの道を考えます。
EVENT_MUSHROOM_REW2_M,,,,,,,,,
EVENT_MUSHROOM_REW2_F,,,,,,,,,
EVENT_MUSHROOM_REW2_N,,,,,,,,,
EVENT_MUSHROOM_REW3,"As {he} chews on the soft flesh of the mushroom, {catname}'s mind begins to spin. Despite having trouble focusing, {he} stumbles on.",eat bad,"Mientras {catname} mastica la esponjosa seta, empieza a darle vueltas la cabeza. Aunque le cuesta concentrarse, sigue adelante entre tropezones.","Alors qu'{he} mâche la chair tendre du champignon, {catname} sent qu'{he} a la tête qui tourne. Malgré le mal qu'{he} a à se concentrer, {catname} réussit péniblement à avancer.","Während {he} auf dem weichen Pilzfleisch herumkaut, drehen sich die Gedanken von {catname} auf einmal wie wild. Auch wenn {he} Probleme hat, sich zu konzentrieren, geht {he} weiter.","Mentre mastica la polpa soffice del fungo, la mente di {catname} inizia a vorticare. Nonostante la difficoltà a concentrarsi, prosegue.","Enquanto mastiga a polpa macia do cogumelo, a mente de {catname} começa a girar. Apesar de ter dificuldade em se concentrar, {catname} avança cambaleando.",{he} 咀嚼着蘑菇柔软的果肉时，{catname} 的思绪开始旋转。尽管难以集中注意力，{he} 仍继续前行。,{he}がキノコの柔らかい部分を噛むと、{catname}の頭がぐるぐると回り始めます。集中するのが難しいにもかかわらず、{he}はふらふらと進み続けます。
EVENT_MUSHROOM_REW3_M,,,,,,,,,
EVENT_MUSHROOM_REW3_F,,,,,,,,,
EVENT_MUSHROOM_REW3_N,"As they chew on the soft flesh of the mushroom, {catname}'s mind begins to spin. Despite having trouble focusing, they stumble on.",,"Mientras {catname} mastica la esponjosa seta, empieza a darle vueltas la cabeza. Aunque le cuesta concentrarse, sigue adelante entre tropezones.",,"Während {catname} auf dem weichen Pilzfleisch herumkaut, drehen sich die Gedanken von {catname} auf einmal wie wild. Trotz aller Konzentrationsprobleme, die plötzlich aufgetreten sind, muss es jetzt weitergehen.",,,他们咀嚼着蘑菇柔软的果肉时，{catname} 的思绪开始旋转。尽管难以集中注意力，他们仍继续前行。,キノコの柔らかい肉を噛むと、{catname}の頭がぐるぐると回り始めます。集中するのが難しいにもかかわらず、彼らはつまずきながらも進み続けます。
EVENT_MUSHROOM_REW4,"{catname} takes a timid bite. Then another bite. {He} then furiously devours the supple mushroom!

{catname} looks around, eager for more...",eat bad rare,"{catname} da un mordisco tímido, y luego otro. ¡Acaba devorando la flexible seta con frenesí!

{catname} mira a su alrededor con ansia por comer más...","{catname} croque timidement dans le champignon. Puis encore une fois. Et {he} finit par dévorer furieusement ce repas à l'aspect élastique&nbsp;!

{catname} jette des regards tout autour, à la recherche du prochain...","{catname} probiert einen kleinen Bissen. Und dann noch einen. {He} schlingt den gesamten Pilz herunter!

{catname} sieht sich um, ob es noch mehr gibt&nbsp;…","{catname} dà un timido morso. Poi un altro. Quindi divora avidamente il fungo elastico!

{catname} si guarda intorno, bramandone ancora...","{catname} dá uma mordida tímida. Depois outra, e então devora o cogumelo macio com voracidade!

{catname} olha ao redor, procurando por mais...","{catname} 小心翼翼地咬了一口。又咬了一口。{He} 然后疯狂吞食这柔软的蘑菇！

{catname} 四处张望，渴望更多……","{catname}はおそるおそる一口かじる。そしてもう一口。{He}はその後、柔らかいキノコを猛烈にむさぼり食べる！

{catname}はもっと欲しそうに周りを見回す..."
EVENT_MUSHROOM_REW4_M,,,,,,,,,
EVENT_MUSHROOM_REW4_F,,,,,,,,,
EVENT_MUSHROOM_REW4_N,"{catname} takes a timid bite. Then another bite. They then furiously devour the supple mushroom!

{catname} looks around, eager for more...",,"{catname} da un mordisco tímido, y luego otro. ¡Acaba devorando la flexible seta con frenesí!

{catname} mira a su alrededor con ansia por comer más...",,"{catname} probiert einen kleinen Bissen. Und dann noch einen. {catname} schlingt den gesamten Pilz herunter!

{catname} sieht sich um, ob es noch mehr gibt&nbsp;…",,,"{catname} 小心翼翼地咬了一口。又咬了一口。他们然后疯狂吞食这柔软的蘑菇！

{catname} 四处张望，渴望更多……","{catname}はおそるおそる一口かじる。そしてもう一口。すると、勢いよく柔らかいキノコをむさぼり食べ始める！

{catname}は周囲を見回し、もっと欲しそうにしている..."
EVENT_MUSHROOM_REW5,{catname} plucks the mushroom up by the stem. It might be useful later in a pinch.,loot good,{catname} coge la seta por el pie y la arranca. Tal vez sea útil más tarde en un apuro.,{catname} arrache le champignon par le pied. Il pourrait s'avérer utile plus tard dans une situation délicate.,{catname} pflückt den Pilz. Vielleicht ist er später nützlich.,{catname} strappa il fungo dal gambo. Potrebbe essere utile più tardi durante una situazione critica.,"{catname} arranca o cogumelo pelo talo. Pode ser útil mais tarde, em caso de necessidade.",{catname} 抓住蘑菇的茎。以后紧急时可能会有用。,{catname}は茎を持ってキノコを引き抜きました。後で困ったときに役立つかもしれません。
EVENT_MUSHROOM_REW5_M,,,,,,,,,
EVENT_MUSHROOM_REW5_F,,,,,,,,,
EVENT_MUSHROOM_REW5_N,,,,,,,,,
EVENT_MUSHROOM_REW6,In the dim light {catname} notices luminescent veins running down the stem of the mushroom. {He} delicately uproots the mushroom and tucks it away.,loot good rare,"En la penumbra, {catname} se da cuenta de que unas venas luminiscentes recorren el pie de la seta. La arranca con cuidado y se la guarda.","Dans la pénombre, {catname} remarque que des veines luminescentes courent le long du pied du champignon.","Im schummrigen Licht bemerkt {catname}, dass der Pilz an seinem Stil leuchtet. {He} pflückt ihn vorsichtig und verstaut ihn.","Nella luce soffusa, {catname} nota delle vene luminescenti che scorrono lungo il gambo del fungo. Delicatamente lo estrae e lo mette da parte.","Na penumbra, {catname} percebe veios luminescentes percorrendo o caule do cogumelo e o arranca delicadamente para guardá-lo.",在昏暗的光线中，{catname} 注意到蘑菇茎上有发光的纹路。{He} 小心地连根拔起蘑菇并收起来。,薄暗い光の中で、{catname}はキノコの茎に沿って光る筋が走っているのに気づきます。{He}は慎重にキノコを引き抜き、それをしまい込みます。
EVENT_MUSHROOM_REW6_M,,,,,,,,,
EVENT_MUSHROOM_REW6_F,,,,,,,,,
EVENT_MUSHROOM_REW6_N,,,,,,,,,
EVENT_MUSHROOM_REW7,"As {catname} attempts to pull up the mushroom, it releases a cloud of spores!

{catname} stumbles back, {his} senses confused by the potent cloud.",loot bad,"Cuando {catname} intenta arrancar la seta, ¡esta suelta una nube de esporas!

{catname} se cae hacia atrás cuando una gran confusión le nubla los sentidos.","Au moment où {catname} tente d'arracher le champignon, il relâche un nuage de spores&nbsp;!

{catname} titube en arrière, ses sens pris par la confusion du puissant nuage.","Als {catname} versucht, den Pilz zu pflücken, entfesselt er plötzlich eine Wolke an Sporen!

{catname} stolpert zurück und ist ganz verwirrt von dem dichten Nebel.","Non appena {catname} cerca di tirarlo fuori, il fungo rilascia una nuvola di spore!

{catname} arretra, con i sensi confusi dalla potente nube.","Enquanto {catname} tenta arrancar o cogumelo, ele libera uma nuvem de esporos!

{catname} cambaleia para trás com os sentidos afetados pela potente nuvem.","当 {catname} 试图拔起蘑菇时，它释放出一团孢子云！

{catname} 踉跄后退，{his} 感官被这股强烈的云雾弄得混乱。","{catname}がキノコを引き抜こうとすると、胞子の雲が放出されます！

{catname}は後ずさりし、強力な雲により感覚が混乱します。"
EVENT_MUSHROOM_REW7_M,,,,,,,,,
EVENT_MUSHROOM_REW7_F,,,,,,,,,
EVENT_MUSHROOM_REW7_N,,,,,,,,,
EVENT_MUSHROOM_REW8,"As {catname} roughly pulls at the mushroom, it releases a toxic cloud of spores!

Breathing in the dense particles, {catname} shudders. {His} eyes begin darting around menacingly.",loot bad rare,"Cuando {catname} arranca la seta bruscamente, ¡esta suelta una nube de esporas tóxicas!

{catname} inhala las densas partículas y se estremece. Los ojos empiezan a movérsele de forma rápida y amenazadora.","Quand {catname} tire sur le champignon négligemment, ce dernier relâche un nuage de spores toxiques&nbsp;!

Respirant les denses particules, {catname} frissonne. L'air menaçant, ses yeux regardent dans toutes les directions.","Als {catname} versucht, den Pilz zu pflücken, entfesselt er plötzlich eine giftige Wolke an Sporen!

{catname} läuft ein Schauer über den Rücken und fängt an zu zittern. {His}e Augen huschen auf einmal bedrohlich umher.","Non appena {catname} estrae brutalmente il fungo, esso rilascia una nuvola di spore tossiche!

Respirando le pesanti particelle, {catname} rabbrividisce. I suoi occhi iniziano a vorticare minacciosamente.","Ao puxar o cogumelo com força, ele libera uma nuvem tóxica de esporos!

Após inalar as partículas densas, {catname} estremece. Seus olhos começam a se mover ameaçadoramente ao redor.","当 {catname} 粗暴地拉扯蘑菇时，它释放出有毒的孢子云！

吸入浓密的颗粒后，{catname} 颤抖起来。{His} 眼睛开始凶狠地四处扫视。","{catname}がキノコを乱暴に引っ張ると、有毒な胞子の雲が放出されます！

濃密な粒子を吸い込んで、{catname}は震えます。{His}の目は不気味に周囲を見回し始めます。"
EVENT_MUSHROOM_REW8_M,,,,,,,,,
EVENT_MUSHROOM_REW8_F,,,,,,,,,
EVENT_MUSHROOM_REW8_N,,,,,,,,,
EVENT_MUSHROOM_REW9,"{catname} notices that the mushroom has grown up over the body of some long deceased creature.

Digging into the remains reveals something that could make great armor!",examine good,"{catname} advierte que la seta ha crecido del cuerpo de una criatura que llevaba tiempo muerta.

Escarbando en el cadáver, ¡encuentra algo que podría ser un armadura estupenda!","{catname} remarque que le champignon a poussé sur le cadavre d'une créature morte depuis bien longtemps.

En fouillant ces restes, {he} révèle un objet qui constituerait une superbe armure&nbsp;!","{catname} bemerkt, dass der Pilz auf der Leiche einer längst verstorbenen Kreatur wächst.

{catname} durchsucht die Überreste und findet etwas, das sich als großartige Rüstung herausstellen könnte!","{catname} nota che il fungo è cresciuto sul corpo di una qualche creatura morta da tempo.

Scavando tra quei resti trova qualcosa da cui si potrebbe ricavare una grandiosa armatura!","{catname} percebe que o cogumelo cresceu sobre o corpo de alguma criatura morta há muito tempo.

Escavar os restos mortais revela algo que poderia servir como uma ótima armadura!","{catname} 注意到蘑菇长在一具早已死去的生物的尸体上。

挖掘尸体发现了可能制成优质护甲的东西！","{catname}は、そのキノコが長い間死んでいた生物の体の上に成長していることに気づきます。

遺骸を掘り起こすと、素晴らしい鎧になりそうなものが見つかります！"
EVENT_MUSHROOM_REW9_M,,,,,,,,,
EVENT_MUSHROOM_REW9_F,,,,,,,,,
EVENT_MUSHROOM_REW9_N,,,,,,,,,
EVENT_MUSHROOM_REW10,Beneath the innocent looking shroom is the carcass of a powerful creature. {catname} pulls it out...,examine good rare,Bajo la seta de aspecto inocente se encuentra el cadáver de una poderosa criatura. {catname} la arranca...,Sous ce champignon à l'air innocent réside la carcasse d'une créature puissante. {catname} tire dessus...,Unter dem unschuldig aussehenden Pilz befindet sich der Kadaver einer mächtigen Kreatur. {catname} zieht ihn hervor&nbsp;…,Sotto al fungo dall'aria innocente c'è la carcassa di una potente creatura. {catname} la tira fuori...,"Sob o cogumelo de aparência inocente, há uma carcaça de uma criatura poderosa. {catname} a retira...",在无辜的蘑菇下方，是一只强大生物的尸体。{catname} 把它拉了出来...,無邪気に見えるキノコの下には、強力な生物の死骸があります。{catname}がそれを引き出します...
EVENT_MUSHROOM_REW10_M,,,,,,,,,
EVENT_MUSHROOM_REW10_F,,,,,,,,,
EVENT_MUSHROOM_REW10_N,,,,,,,,,
EVENT_MUSHROOM_REW11,"{catname} sees something poking out from beneath the mushroom...

As {he} moves closer to investigate, a skeletal arm reaches out and strikes {him}!",examine bad,"{catname} ve algo que asoma por debajo de la seta.

Cuando se acerca para investigarlo, ¡surge un brazo esquelético que ataca!","{catname} voit que quelque chose dépasse d'en dessous du champignon...

Alors qu'{he} se rapproche pour enquêter, un bras squelettique sort de terre et frappe {catname}&nbsp;!","{catname} sieht etwas, was unter dem Pilz hervorragt&nbsp;…

Als {he} sich nähert, um genauer hinzuschauen, schießt plötzlich ein Skelettarm hervor und haut {him}!","{catname} vede qualcosa che sbuca da sotto il fungo...

Appena si avvicina per indagare, un braccio scheletrico si allunga sferrando un colpo!","{catname} vê algo espreitando por baixo do cogumelo...

Ao se aproximar para investigar, um braço esquelético surge e lhe ataca!","{catname} 看到蘑菇下方露出了一些东西...

当{he}走近调查时，一只骷髅手臂伸出来攻击了{him}！","{catname}はキノコの下から何かが突き出ているのを見つけました…

{he}が調べようと近づくと、骸骨の腕が伸びてきて{him}を襲います！"
EVENT_MUSHROOM_REW11_M,,,,,,,,,
EVENT_MUSHROOM_REW11_F,,,,,,,,,
EVENT_MUSHROOM_REW11_N,"{catname} sees something poking out from beneath the mushroom...

As they move closer to investigate, a skeletal arm reaches out and strikes them!",,"{catname} ve algo que asoma por debajo de la seta.

Cuando se acerca para investigarlo, ¡surge un brazo esquelético que ataca!",,"{catname} sieht etwas, was unter dem Pilz hervorragt&nbsp;…

Als {catname} sich nähert, um genauer hinzuschauen, schießt plötzlich ein Skelettarm hervor und haut zu!",,,"{catname} 看到蘑菇下方露出了一些东西...

当他们走近调查时，一只骷髅手臂伸出来攻击了他们！","{catname}はキノコの下から何かが突き出ているのを見つけます...

近づいて調べようとすると、骸骨の腕が伸びてきて彼らを襲います！"
EVENT_MUSHROOM_REW12,"Distracted sniffing the odd mushroom, a rotting skeletal hand reaches out from beneath it and strikes {catname}!

{He} howls as {his} skin begins to rot from some horrible disease.",examine bad rare,"{catname} se distrae olfateando la extraña seta ¡y una mano esquelética y putrefacta sale de debajo y ataca!

{catname} suelta un alarido cuando la piel se le empieza a pudrir debido a una terrible enfermedad.","La distraction provoquée par l'odeur de ce curieux champignon empêche {catname} de voir la main squelettique en décomposition qui sort d'en dessous pour l'attaquer&nbsp;!

{He} hurle. Sa peau se met à pourrir à cause d'une horrible maladie.","{catname} ist zu sehr damit beschäftigt, an dem Pilz zu schnüffeln, als dass {he} den Skelettarm bemerkt, der plötzlich hervorragt und {him} schlägt!

{He} heult auf, als {his}e Haut plötzlich von einer merkwürdigen Fäulnis befallen ist.","{catname} si distrae per annusare lo strano fungo e una putrida mano scheletrica si allunga da sotto e sferra un colpo!

{catname} ulula mentre la sua pelle inizia a marcire per via di qualche orribile malattia.","O cheiro do cogumelo estranho tira sua atenção, e uma mão esquelética em decomposição surge de baixo dele e ataca {catname}!

Sua pele começa a apodrecer devido a uma doença horrível e {catname} uiva em desespero.","分心嗅探奇怪的蘑菇时，一只腐烂的骷髅手从下面伸出，打了{catname}一拳！

{He} 嚎叫着，皮肤开始因某种可怕的疾病腐烂。","奇妙なキノコに気を取られていると、その下から腐った骸骨の手が伸びてきて{catname}を襲います！

{He}は恐ろしい病気で{his}の肌が腐り始め、悲鳴を上げます。"
EVENT_MUSHROOM_REW12_M,,,,,,,,,
EVENT_MUSHROOM_REW12_F,,,,,,,,,
EVENT_MUSHROOM_REW12_N,,,,,,,,,
EVENT_SMELLYBAG_NAME,Smelly Bag,,Bolsa apestosa,Sac malodorant,Stinketasche,Borsa Puzzolente,Sacola Fedorenta,臭袋子,臭い袋
EVENT_SMELLYBAG_QUES,"A putrid stench is on the air.

{catname} wrinkles {his} nose as {he} finds the source, an incredibly smelly bag.",,"El aire huele a podrido.

{catname} arruga la nariz al encontrar la fuente del olor: una bolsa que desprende un hedor increíble.","Une odeur putride flotte dans l'air.

{catname} plisse la truffe en trouvant la source de la puanteur. C'est un sac qui sent très fort.","Ein fauliger Geruch liegt in der Luft.

{catname} verzieht {his}e Nase und findet schließlich die Quelle: eine unglaublich stinkende Tasche.","C'è un tanfo putrido nell'aria.

{catname} aggrotta il naso finché non trova la fonte, una borsa incredibilmente puzzolente.","Um cheiro pútrido paira no ar.

{catname} franze o nariz ao encontrar a origem do odor: uma sacola incrivelmente fedorenta.","空气中弥漫着腐烂的臭味。

{catname} 皱起鼻子，找到了源头——一个极其难闻的袋子。","腐ったような悪臭が漂っています。

{catname}はその原因を見つけると、非常に臭い袋を見つけて鼻をしかめます。"
EVENT_SMELLYBAG_QUES_M,,,,,,,,,
EVENT_SMELLYBAG_QUES_F,,,,,,,,,
EVENT_SMELLYBAG_QUES_N,"A putrid stench is on the air.

{catname} wrinkles their nose as they find the source, an incredibly smelly bag.",,"El aire huele a podrido.

{catname} arruga la nariz al encontrar la fuente del olor: una bolsa que desprende un hedor increíble.",,"Ein fauliger Geruch liegt in der Luft.

{catname} verzieht die Nase und findet schließlich die Quelle: eine unglaublich stinkende Tasche.",,,"空气中弥漫着腐烂的臭味。

{catname} 皱起鼻子，找到了源头——一个极其难闻的袋子。","空気中に腐敗した悪臭が漂っている。

{catname}は鼻をひそめながら、その原因である信じられないほど臭い袋を見つける。"
EVENT_SMELLYBAG_REW1,"{catname} sees something poking out through the top of the bag and pulls it out...
",examine good,"{catname} ve algo que sobresale de la parte superior de la bolsa y lo saca...
",{catname} voit quelque chose qui dépasse d'en haut du sac et l'extrait...,"{catname} sieht, dass etwas aus ihr hervorragt und zieht es heraus&nbsp;…
",{catname} vede qualcosa che sbuca dalla parte alta della borsa e lo tira fuori...,{catname} vê algo saindo pela parte de cima da sacola e puxa para fora...,{catname} 看到袋子顶端露出一些东西，便把它拉了出来...,{catname}は袋の上から何かが突き出ているのを見つけ、それを引っ張り出します...
EVENT_SMELLYBAG_REW1_M,,,,,,,,,
EVENT_SMELLYBAG_REW1_F,,,,,,,,,
EVENT_SMELLYBAG_REW1_N,,,,,,,,,
EVENT_SMELLYBAG_REW2,"{catname} finds an old string holding the bag shut and carefully pulls it open...
",examine good rare,"{catname} encuentra un viejo cordel que mantiene la bolsa cerrada y tira de él con cuidado para abrirla...
",{catname} trouve la vieille ficelle qui ferme le sac et tire dessus...,"{catname} bemerkt, dass ein alter Faden die Tasche zusammenhält und entfernt ihn vorsichtig&nbsp;…
","{catname} scopre che un vecchio spago tiene chiusa la borsa, e lo rimuove con cautela...",{catname} encontra um barbante velho que mantinha a sacola fechada e a abre com cuidado...,{catname} 发现一个旧绳子绑着袋子，小心地拉开了它...,{catname}は袋を閉じている古いひもを見つけ、慎重にそれを引いて開けます...
EVENT_SMELLYBAG_REW2_M,,,,,,,,,
EVENT_SMELLYBAG_REW2_F,,,,,,,,,
EVENT_SMELLYBAG_REW2_N,,,,,,,,,
EVENT_SMELLYBAG_REW3,"{catname} gets close to the bag and a large worm slides out and bites {him}!
",examine bad,"{catname} se acerca a la bolsa ¡y un gran gusano sale de ella y le da un mordisco!
","{He} se rapproche du sac, mais un gros ver en sort et mord {catname}&nbsp;!","{catname} nähert sich der Tasche. Ein riesiger Wurm kriecht hervor und beißt {him}!
",,"{catname} se aproxima da sacola, e um grande verme desliza para fora e lhe morde!",{catname} 走近袋子时，一条大虫滑出并咬了{him}！,{catname}が袋に近づくと、大きな虫が滑り出て{him}を噛んだ！
EVENT_SMELLYBAG_REW3_M,,,,,,"{catname} si avvicina alla borsa, dalla quale emerge un grosso verme che lo morde!",,,
EVENT_SMELLYBAG_REW3_F,,,,,,"{catname} si avvicina alla borsa, dalla quale emerge un grosso verme che la morde!",,,
EVENT_SMELLYBAG_REW3_N,,,,,,"Mentre si avvicina alla borsa, ne emerge un grosso verme che morde {catname}!",,,
EVENT_SMELLYBAG_REW4,"As {catname} approaches the bag, a parasite leaps out and latches onto {him}!
",examine bad rare,"Cuando {catname} se acerca a la bolsa, ¡un parásito salta de su interior y se le pega!
","Au moment où {catname} s'approche du sac, un parasite en saute et s'attaque à {him}&nbsp;!","Als {catname} sich der Tasche nähert, springt ein Parasit hervor und beißt sich an {him} fest!
","Non appena {catname} si avvicina alla borsa, un parassita ne emerge e si aggrappa al suo corpo!","Quando {catname} se aproxima da sacola, um parasita salta e se agarra ao seu corpo!",{catname} 接近袋子时，一只寄生虫跳出并附着在{him}身上！,{catname}が袋に近づくと、寄生虫が飛び出して{him}に取り付きます！
EVENT_SMELLYBAG_REW4_M,,,,,,,,,
EVENT_SMELLYBAG_REW4_F,,,,,,,,,
EVENT_SMELLYBAG_REW4_N,,,,,,,,,
EVENT_SMELLYBAG_REW5,"{catname} rips open the smelly bag and finds something among the trash...
",destroy good,"{catname} hace trizas la apestosa bolsa y encuentra algo entre la basura...
",{catname} déchire le sac odorant pour l'ouvrir et trouve quelque chose dans les déchets à l'intérieur...,"{catname} reißt die stinkende Tasche auf und findet etwas&nbsp;…
",{catname} lacera la borsa puzzolente e trova qualcosa tra i rifiuti...,{catname} rasga a sacola fedorenta e encontra algo no meio do lixo...,{catname} 撕开臭袋子，在垃圾中发现了一些东西...,{catname}は臭い袋を破り、中のゴミの中から何かを見つけました...
EVENT_SMELLYBAG_REW5_M,,,,,,,,,
EVENT_SMELLYBAG_REW5_F,,,,,,,,,
EVENT_SMELLYBAG_REW5_N,,,,,,,,,
EVENT_SMELLYBAG_REW6,"The rotting bag succumbs to {catname}'s assault and breaks open, revealing several items within!
",destroy good rare,"La putrefacta bolsa sucumbe al asalto de {catname} y se abre, ¡desvelando varios objetos de su interior!
","Le sac en décomposition succombe à {catname} et ses assauts. Ouvert, il révèle les nombreux objets qu'il renfermait&nbsp;!","Die Stinketasche gibt dem Angriff von {catname} nach, öffnet sich und enthüllt mehrere Gegenstände!
","La borsa putrida soccombe all'assalto di {catname} e si apre, rivelando diversi oggetti al suo interno!","A sacola podre sucumbe ao ataque de {catname} e se abre, revelando vários itens em seu interior!",腐烂的袋子经不起{catname}的攻击，破裂开来，露出里面的几件物品！,腐った袋は{catname}の攻撃に耐えきれず、破れ、中からいくつかのアイテムが現れた！
EVENT_SMELLYBAG_REW6_M,,,,,,,,,
EVENT_SMELLYBAG_REW6_F,,,,,,,,,
EVENT_SMELLYBAG_REW6_N,,,,,,,,,
EVENT_SMELLYBAG_REW7,"The bag leaps forward and attacks {catname}!

{catname} bolts in surprise and the Chum Bag pursues {him} to the next area!",destroy bad,"¡La bolsa ataca a {catname} de un salto!

{catname} se sobresalta y sale corriendo, ¡y la bolsa de cebo le pisa los talones hasta la siguiente zona!","Le sac fait un bond en avant et attaque {catname}&nbsp;!

{He} prend ses jambes à son cou, mais le Sac d'asticots poursuit {catname} jusqu'à la prochaine zone&nbsp;!","Die Tasche springt vor und greift {catname} an!

{catname} rennt überrascht davon, während die Ködertasche {him} bis ins nächste Gebiet verfolgt!",,"A sacola salta para a frente e ataca {catname}!

{catname} foge com o susto e o sacupincha lhe persegue até a próxima área!","袋子跳了起来攻击{catname}！

{catname} 吓得拔腿就跑，臭袋子追着{him}进入下一个区域！","袋が前に飛び出し、{catname}に襲いかかる！  
  
{catname}は驚いて飛び退き、チュームバッグは{him}を次のエリアまで追いかける！"
EVENT_SMELLYBAG_REW7_M,,,,,,"La borsa balza in avanti e attacca {catname}!

{catname} trasale per la sorpresa e il sacco di pastura lo insegue nella prossima zona!",,,
EVENT_SMELLYBAG_REW7_F,,,,,,"La borsa balza in avanti e attacca {catname}!

{catname} trasale per la sorpresa e il sacco di pastura la insegue nella prossima zona!",,,
EVENT_SMELLYBAG_REW7_N,,,,,,"La borsa balza in avanti e attacca {catname}!

{catname} trasale per la sorpresa e il sacco di pastura si lancia all'inseguimento fino alla prossima zona!",,,
EVENT_SMELLYBAG_REW8,"As {catname} goes to strike what {he} thought was just a bag, it bites {his} face!
",destroy bad rare,"Cuando {catname} se dispone a golpear lo que pensaba que era solo una bolsa, ¡esta le muerde la cara!
","Quand {catname} s'apprête à frapper ce qu'{he} pensait être un simple sac, celui-ci lui mord le visage&nbsp;!","Bevor {catname} zuschlagen kann, beißt {him} die Stinketasche plötzlich mitten ins Gesicht! Es war gar keine normale Tasche!
","Appena {catname} prova ad attaccare ciò che pensava essere una borsa, subisce un morso in faccia!","Quando {catname} tenta atacar o que pensava ser apenas uma sacola, a coisa morde seu rosto!",当{catname}准备攻击以为只是个袋子时，它咬了{his}脸！,{catname}がただの袋だと思って叩こうとしたところ、それが{his}の顔に噛みついてきた！
EVENT_SMELLYBAG_REW8_M,,,,,,,,,
EVENT_SMELLYBAG_REW8_F,,,,,,,,,
EVENT_SMELLYBAG_REW8_N,,,,,,,,,
EVENT_SMELLYBAG_REW9,"{catname} pries open the bag and reaches in, looking for something useful...
",loot good,"{catname} abre la bolsa y mete la pata en busca de algo útil.
","{catname} ouvre le sac de force et tend la patte à l'intérieur, pensant trouver quelque chose d'utile...","{catname} öffnet die Tasche und sucht nach etwas Nützlichem&nbsp;…
","{catname} forza la borsa e allunga la zampa al suo interno, in cerca di qualcosa di utile...","{catname} abre a sacola e enfia a pata em seu interior, procurando algo útil...",{catname} 撬开袋子，伸手进去寻找有用的东西...,{catname}は袋をこじ開け、中に手を入れて何か役立つものを探しています…
EVENT_SMELLYBAG_REW9_M,,,,,,,,,
EVENT_SMELLYBAG_REW9_F,,,,,,,,,
EVENT_SMELLYBAG_REW9_N,,,,,,,,,
